Fecha,ETP,,ETR,,LLU,,LLU INF,,LLU ESC,,inf,,ESC,,PERC,
2018-10-09,4.579999923706055,,0.0,,0.0,,0.0,,0,,0.0,,0.0,,0.0,
2018-10-10,4.570000171661377,,0.0,,0.0,,0.0,,0,,0.0,,0.0,,0.0,
2018-10-11,4.570000171661377,,0.0,,0.0,,0.0,,0,,0.0,,0.0,,0.0,
2018-10-12,4.570000171661377,,0.0,,0.0,,0.0,,0,,0.0,,0.0,,0.0,
2018-10-13,4.559999942779541,,0.0,,0.0,,0.0,,0,,0.0,,0.0,,0.0,
2018-10-14,4.559999942779541,,0.0,,0.0,,0.0,,0,,0.0,,0.0,,0.0,
2018-10-15,4.559999942779541,,0.0,,0.0,,0.0,,0,,0.0,,0.0,,0.0,
2018-10-16,4.550000190734863,,0.0,,0.0,,0.0,,0,,0.0,,0.0,,0.0,
2018-10-17,4.550000190734863,,0.0,,0.0,,0.0,,0,,0.0,,0.0,,0.0,
2018-10-18,4.550000190734863,,0.0,,0.0,,0.0,,0,,0.0,,0.0,,0.0,
2018-10-19,4.539999961853027,,0.0,,0.0,,0.0,,0,,0.0,,0.0,,0.0,
2018-10-20,4.539999961853027,,0.0,,0.0,,0.0,,0,,0.0,,0.0,,0.0,
2018-10-21,4.539999961853027,,0.0,,0.0,,0.0,,0,,0.0,,0.0,,0.0,
2018-10-22,4.53000020980835,,0.0,,0.0,,0.0,,0,,0.0,,0.0,,0.0,
2018-10-23,4.53000020980835,,0.0,,0.0,,0.0,,0,,0.0,,0.0,,0.0,
2018-10-24,4.53000020980835,,0.0,,0.0,,0.0,,0,,0.0,,0.0,,0.0,
2018-10-25,4.519999980926514,,0.0,,0.0,,0.0,,0,,0.0,,0.0,,0.0,
2018-10-26,4.519999980926514,,0.0,,0.0,,0.0,,0,,0.0,,0.0,,0.0,
2018-10-27,4.519999980926514,,0.0,,0.0,,0.0,,0,,0.0,,0.0,,0.0,
2018-10-28,4.510000228881836,,0.0,,0.0,,0.0,,0,,0.0,,0.0,,0.0,
2018-10-29,4.510000228881836,,0.0,,0.0,,0.0,,0,,0.0,,0.0,,0.0,
2018-10-30,4.510000228881836,,0.0,,0.0,,0.0,,0,,0.0,,0.0,,0.0,
2018-10-31,4.510000228881836,,0.0,,0.0,,0.0,,0,,0.0,,0.0,,0.0,
2018-11-01,4.769999980926514,,0.0,,0.0,,0.0,,0,,0.0,,0.0,,0.0,
2018-11-02,4.769999980926514,,0.0,,0.0,,0.0,,0,,0.0,,0.0,,0.0,
2018-11-03,4.760000228881836,,0.0,,0.0,,0.0,,0,,0.0,,0.0,,0.0,
2018-11-04,4.760000228881836,,0.0,,0.0,,0.0,,0,,0.0,,0.0,,0.0,
2018-11-05,4.760000228881836,,0.0,,0.0,,0.0,,0,,0.0,,0.0,,0.0,
2018-11-06,4.75,,0.0,,0.0,,0.0,,0,,0.0,,0.0,,0.0,
2018-11-07,4.75,,0.0,,0.0,,0.0,,0,,0.0,,0.0,,0.0,
2018-11-08,4.75,,0.0,,0.0,,0.0,,0,,0.0,,0.0,,0.0,
2018-11-09,4.75,,0.0,,0.0,,0.0,,0,,0.0,,0.0,,0.0,
2018-11-10,4.739999771118164,,0.0,,0.0,,0.0,,0,,0.0,,0.0,,0.0,
2018-11-11,4.739999771118164,,0.0,,0.0,,0.0,,0,,0.0,,0.0,,0.0,
2018-11-12,4.739999771118164,,0.0,,0.0,,0.0,,0,,0.0,,0.0,,0.0,
2018-11-13,4.739999771118164,,0.0,,0.0,,0.0,,0,,0.0,,0.0,,0.0,
2018-11-14,4.730000019073486,,0.0,,0.0,,0.0,,0,,0.0,,0.0,,0.0,
2018-11-15,4.730000019073486,,0.0,,0.0,,0.0,,0,,0.0,,0.0,,0.0,
2018-11-16,4.730000019073486,,0.0,,0.0,,0.0,,0,,0.0,,0.0,,0.0,
2018-11-17,4.730000019073486,,0.0,,0.0,,0.0,,0,,0.0,,0.0,,0.0,
2018-11-18,4.71999979019165,,0.0,,0.0,,0.0,,0,,0.0,,0.0,,0.0,
2018-11-19,4.71999979019165,,0.0,,0.0,,0.0,,0,,0.0,,0.0,,0.0,
2018-11-20,4.71999979019165,,0.0,,0.0,,0.0,,0,,0.0,,0.0,,0.0,
2018-11-21,4.71999979019165,,0.0,,0.0,,0.0,,0,,0.0,,0.0,,0.0,
2018-11-22,4.71999979019165,,0.0,,0.0,,0.0,,0,,0.0,,0.0,,0.0,
2018-11-23,4.710000038146973,,0.0,,0.0,,0.0,,0,,0.0,,0.0,,0.0,
2018-11-24,4.710000038146973,,0.0,,0.0,,0.0,,0,,0.0,,0.0,,0.0,
2018-11-25,4.710000038146973,,0.0,,0.0,,0.0,,0,,0.0,,0.0,,0.0,
2018-11-26,4.710000038146973,,0.0,,0.0,,0.0,,0,,0.0,,0.0,,0.0,
2018-11-27,4.710000038146973,,0.0,,0.0,,0.0,,0,,0.0,,0.0,,0.0,
2018-11-28,4.699999809265137,,0.0,,0.0,,0.0,,0,,0.0,,0.0,,0.0,
2018-11-29,4.699999809265137,,0.0,,0.0,,0.0,,0,,0.0,,0.0,,0.0,
2018-11-30,4.699999809265137,,0.0,,0.0,,0.0,,0,,0.0,,0.0,,0.0,
